Application ID,Do you own or rent?,"If you rent, does your landlord allow pets?",Does your landlord or home insurance place any breed or weight restrictions on the animals you are allowed to have?,Do you have a yard?,Do you have screens in your windows?,Are all the members of your household in agreement about adopting a dog?,Does anyone in the household have pet allergies?,"Do you live in public housing (NYCHA, projects, section 8)?","Are you at least 21 years of age and head of household? If not, you will not be approved to adopt with IOHR.",Why do you want to adopt a dog?,What energy level would work with your lifestyle?,Are your pets up to date on their vaccinations and monthly preventatives (flea/tick and heartworm)?,"Where have your current and previous animals come from? Please list the adoption agency, shelter, or breeder if applicable.",Are your current cats/dogs spayed or neutered and have your past cats/dogs been spayed or neutered?,Have you ever bred an animal,Please provide the name and phone number for your most recent or current veterinarian (even if you don't have the animals anymore). What name are the records listed under? Please note that some vets require your permission to release information to us; please call your vet now and give them permission as this will help expedite the application process!,"On a regular day, how many hours will the dog be left alone?",Where will the dog be kept?,Do you have a contingency plan to pay for unexpected emergency vet bills?,How soon do you want to adopt a pup?,"Have you ever had to give up a pet? If so, why and where did the pet go?",Have you been involved in domestic disturbances in which the police were called in your current living situation?,"If you are adopting with a partner, are you in agreement that the dog will go with one of you should you separate, and not be surrendered back to us or a shelter?","If you are a senior or have serious health conditions, do you have a contingency plan for the dog should you no longer be able to care for it? What is the plan?","Are you willing to work through unexpected hardships with your pet and hire a trainer if need be? i.e. housetraining, separation anxiety, fear, socialization, acclimation to other animals, etc"
https://ps31.petstablished.com/adoption_applications/1199828,Own,,no,"Yes, an unfenced yard.",Yes,Yes,no,No,yes,our dog passed away  in Feb 2018 and we finally are ready to add a new member to the family,Active - Short walks and dog park play,I do not currently have pets,n/a,Yes all of my animals are spayed/neutered,no,"Dr. tweedt, meadow veterinary hospital, (914) 949-1115",0 - 4,"in my house, if puppy, then crate trained with free range eventually",no need; we are well prepared as we just went thru an extensive situation with luka  and was treated at cornell  university veterinary specialists,I am thinking probably in the next few days,"yes,  over 20 years ago because of divorce and new coop didnt allow dogs; i found  a wonderful family that adopted kaeto and he lived a wonderful life with his new family; i would get updates throughout the years",no,absolutely! but wont be the case!,n/a,Yes
https://ps31.petstablished.com/adoption_applications/1199976,Own,I own my home and do not need approval from a landlord,No,"Yes, an unfenced yard.",Yes,Yes,"Yes, Brandon ",No,Yes,"Brandon and I would love a hiking/adventure buddy. Not to mention, we’d love to give a dog who needs a home, a loving home.",Active - Short walks and dog park play,My animals are up to date on their vaccinations and receive monthly preventatives,"Portuguese Water Dog — breeder in Ohio ",Yes all of my animals are spayed/neutered,No ,"Community veterinary clinic — Dr. Kranz. Records under Connie Baranyar ",0 - 4,In house,"Yes, our savings","Right away, hand that dog over!",No,No,Yes,Not a senior,Yes
https://ps31.petstablished.com/adoption_applications/1199997,Own,I own my home and do not need approval from a landlord,No,I don't have a yard. ,Yes,Yes,No,No,Yes,I love dogs and believe they are a wonderful part of life.,Energetic - Running buddy,I do not currently have pets,ASPCA,I don't have animals ,No,Newport Veterinary Center - (201) 626-3785,0 - 4,"In my apartment, which is large.",I will have pet insurance and ample savings.,"I am taking my time, a few weeks is fine ","Yes, because of an agreement with a previous partner that our dog would go with her.",No,I am not adopting with a partner.,,Yes
https://ps31.petstablished.com/adoption_applications/1199926,Own,,,"Yes, an unfenced yard.",Yes,Yes,No,No,Yes,We have talked about a second dog for a long time and timing is right for a puppy now.,Active - Short walks and dog park play,My animals are up to date on their vaccinations and receive monthly preventatives,Chickens came from a farm in south Jersey and our Westie/dog came from The Wayne Pet Place in Wayne NJ,Yes all of my animals are spayed/neutered,NO,Dr. Capone at Packanack Animal Hospital 973-305-3652,0 - 4,In my house. We will crate train him/her as we did with our first dog.  Evenings as a puppy will be in crate and as they get house trained and acclimate more we introduce dog beds outside of the crate. My 8 year old dog still enjoys napping in her crate which is out and open at all times. ,Yes... we are fine regarding all vet bills. In fact... my daughter currents works for a vet AND is applying to vet school right now. In 5 years she will be a doctor.,"I am uncertain, it would depend on me finding the right dog",No,No,We would NEVER give up an animal... they are our family. ,Not a senior and we are all in good health!,Yes
https://ps31.petstablished.com/adoption_applications/1200192,Rent,"Yes, my landlord allows pets",,I don't have a yard. ,Yes,Yes,No,No,Yes,My wife and I are dog lovers. We recently lost our dog companion and ready to look after a new friend. ,Active - Short walks and dog park play,I do not currently have pets,Private Breeder (Melissa Zimmerman). ,Yes all of my animals are spayed/neutered,No,"Banfield pet hospital, 212 996 3238. Pet: Copper Sabet ",0 - 4,In the household/apt with myself and my wife. ,Yes. My wife and I work full time and have healthy saving accounts. ,"I am uncertain, it would depend on me finding the right dog",No,No,Yes,Not a senior and don’t hand any health conditions. ,Yes
https://ps31.petstablished.com/adoption_applications/1200280,Own,I own my home and do not need approval from a landlord,,"Yes, a fenced yard.",Yes,Yes,No ,No,Yes ,We are looking to add to our family. We are a pet friendly family that has had dogs growing up. We like our son to have the same experience. ,Active - Short walks and dog park play,My animals are up to date on their vaccinations and receive monthly preventatives,Gia was a gift from a friend ,Yes all of my animals are spayed/neutered,No ,Fanwood Animal Hospital 9083227200,0 - 4,"When alone, crate training. Typically in our playroom. During the day with me. At night sleeping in crate in playroom. ",We will have pet insurance as we do for Gia and we have good careers. ,"Right away, hand that dog over!",No ,No ,We are a family ,,Yes
https://ps31.petstablished.com/adoption_applications/1200322,Own,I own my home and do not need approval from a landlord,No,"Yes, a fenced yard.",Yes,Yes,No,No,Yes,Our family has developed a beautiful relationship with our cat Goldie over the last two years.  The boys have been begging for a dog and we believe they are ready to live another pet and help care for it. We would love to bring another pet into our family to nurture.,Active - Short walks and dog park play,My animals are up to date on their vaccinations but I do not administer monthly preventatives,Our cat is from Broadway Ragdoll Cattery. We were also previously foster parents for Waggytail Rescue in New York City.,Yes all of my animals are spayed/neutered,No,Petchester Veterinary 914-771-7387;  Goldie Brady,0 - 4,"Based on trainer recommendation, in a crate indoors initially for training as needed but will then be allowed to roam freely in our home.",Yes,"Right away, hand that dog over!",No,No,Yes,,Yes
https://ps31.petstablished.com/adoption_applications/1196295,Rent,"Yes, my landlord allows pets",,I don't have a yard. ,No,Yes,,No,Yes,"I love dogs, want to adopt to give him or her a good home, and to give my very friendly current dog Bella a companion. ",Active - Short walks and dog park play,My animals are up to date on their vaccinations and receive monthly preventatives,BREW Beagles in Virginia,Yes all of my animals are spayed/neutered,No,"Bay Street Animal Hospital, records under my name (Melissa Orenstein, dog Bella), 718-420-9100",4 - 8,In apartment at all times,"Yes, I have financial support from parents ",I am thinking probably in the next few days,No,No,Do not have a partner ,N/A,Yes
https://ps31.petstablished.com/adoption_applications/1202697,Own,I own my home and do not need approval from a landlord,no,"Yes, a fenced yard.",Yes,Yes,no,No,yes,My family and I all agree that we would like  another dog in our family.  We really would like to adopt instead of shop.,Active - Short walks and dog park play,My animals are up to date on their vaccinations and receive monthly preventatives,We got our dog Rocky from a breeder.  This time we would like to adopt. ,Yes all of my animals are spayed/neutered,no,"Southampton Animal Shelter (631) 728-7387The records will be under Bianca Hebberd and our dog is Rocky.",0 - 4,The dog will live in our house with us.  ,"If need be, I would charge anything over and unexpected on a credit card.  ","Right away, hand that dog over!",no,no,yes-We are happily married.,n/a,Yes
https://ps31.petstablished.com/adoption_applications/1200849,Own,I own my home and do not need approval from a landlord,,"Yes, a fenced yard.",Yes,Yes,No ,No,Yes ,We are looking to add to our family. We are a pet friendly family that has had dogs growing up. We like our son to have the same experience. ,Active - Short walks and dog park play,My animals are up to date on their vaccinations and receive monthly preventatives,Gia was a gift from a friend ,Yes all of my animals are spayed/neutered,No ,Fanwood Animal Hospital 9083227200,0 - 4,"When alone, crate training. Typically in our playroom. During the day with me. At night sleeping in crate in playroom. ",We will have pet insurance as we do for Gia and we have good careers. ,"Right away, hand that dog over!",No ,No ,We are a family ,,Yes
https://ps31.petstablished.com/adoption_applications/1200952,Own,,,"Yes, a fenced yard.",Yes,Yes,no,No,yes,companion,Active - Short walks and dog park play,I do not currently have pets,AARF adoptonin auburn ca. it no longer existsi,Yes all of my animals are spayed/neutered,no,lisa pesch 707 584 7387,0 - 4,with me or at work with me,yes,"I am uncertain, it would depend on me finding the right dog",no,no,no partner,i have many friends or i could work with a poodle rescue,Yes
https://ps31.petstablished.com/adoption_applications/1199700,Rent,"Yes, my landlord allows pets","No. Looking to adopt Charisma!","Yes, a fenced yard.",Yes,Yes,No,No,Yes,"We are so excited to get a dog again after taking some time after our last day passed away two years ago. We bought from a breeder the last time, but are wanting to adopt/rescue this time! ",Active - Short walks and dog park play,I do not currently have pets,Breeder in Wisconsin ,I don't have animals ,No,Dr. Robert Dann in Chicago. My dog was Roxy - Bernese mountain dog. Blum Animal Hospital ,0 - 4,At our home,Yes,"Right away, hand that dog over!",No,No,Yes,NA,Yes
https://ps31.petstablished.com/adoption_applications/1198922,Own,,No,"Yes, a fenced yard.",Yes,Yes,no,No,Yes,A companion for my other dog,Active - Short walks and dog park play,My animals are up to date on their vaccinations and receive monthly preventatives,petfinder.com  foster in NJ,Yes all of my animals are spayed/neutered,No,Dr. Joseph Spinazola  732-727-7739,4 - 8,"in the house - has the run of the house or a crate, which ever the dog prefers.  I also can work flex time at home.",I have a savings account,"Right away, hand that dog over!",No,No,"no partner, just me",not a senior or have health conditions.,Yes
https://ps31.petstablished.com/adoption_applications/1198495,Own,I own my home and do not need approval from a landlord,,"Yes, a fenced yard.",Yes,Yes,No,No,Yes,Had a dog most of my life. My last dog passed away 18 months ago at 18 years old. Am ready for a new buddy. ,Energetic - Running buddy,I do not currently have pets,Adopted back in 1998 as a puppy ,Yes all of my animals are spayed/neutered,NO,"4 County Animal Hospital, Damascus, MD Dog's name was Ruby Dimisa (My ex is Tina Dimisa)  ",0 - 4,My office is dog-friendly so I will have the dog with me while I am working.  ,I can cover any medical bills. ,"I am uncertain, it would depend on me finding the right dog","No","No","NA",NA,Yes
https://ps31.petstablished.com/adoption_applications/1200949,Own,I own my home and do not need approval from a landlord,,"Yes, a fenced yard.",Yes,Yes,No,No,Yes,1 of our dogs passed away last summer. And it's time to adopt another ,Active - Short walks and dog park play,My animals are up to date on their vaccinations and receive monthly preventatives,"2 cats came from MSPCADakota was adopted from FOPUAbby was  given to us as a puppy from a friendMarty was adopted from a rescue group",Yes all of my animals are spayed/neutered,No,Brick Animal Hospital Brick NJ,0 - 4,Crate until its house trained then anywhere in house,Yes ,"I am uncertain, it would depend on me finding the right dog",No,Nouew,Yes,Not a senior,Yes
